timestamp,open,high,low,close,volume
1609704000000,79.418,79.681,79.366,79.616,9167.13
1609718400000,79.616,79.621,79.158,79.443,30854.25
1609732800000,79.444,79.56,79.246,79.481,22842.48
1609747200000,79.481,79.539,79.396,79.435,33021.91
1609761600000,79.434,79.557,79.212,79.248,47234.27
1609776000000,79.249,79.249,78.849,79.093,38785.42
1609790400000,79.092,79.116,78.953,79.099,15073.13
1609804800000,79.101,79.491,79.042,79.328,28224.66
1609819200000,79.327,79.498,79.225,79.299,28006.95
1609833600000,79.298,79.439,79.242,79.283,34201.15
1609848000000,79.283,79.467,79.138,79.425,49046.22
1609862400000,79.429,79.836,79.389,79.767,31714.46
1609876800000,79.769,79.798,79.618,79.708,12216.54
1609891200000,79.711,79.782,79.53,79.664,45927.39
1609905600000,79.666,80.128,79.644,80.119,36037.35
1609920000000,80.118,80.404,80.005,80.236,42514.51
1609934400000,80.234,80.434,80.138,80.341,64386.19
1609948800000,80.342,80.512,80.238,80.325,46925.99
1609963200000,80.323,80.551,80.233,80.521,29061.14
1609977600000,80.521,80.542,80.228,80.398,30565.6
1609992000000,80.398,80.527,80.287,80.5,23912.52
1610006400000,80.5,80.506,80.162,80.216,46517.18
1610020800000,80.215,80.541,80.189,80.533,51196.2
1610035200000,80.534,80.599,80.425,80.599,28220.8
1610049600000,80.598,80.691,80.434,80.639,13587.6
1610064000000,80.645,80.697,80.482,80.617,32667.75
1610078400000,80.618,80.926,80.57,80.742,26568.69
1610092800000,80.742,80.866,80.644,80.844,46425.22
1610107200000,80.843,80.857,80.545,80.775,64767.73
1610121600000,80.775,80.83,80.382,80.52,55280.16
1610136000000,80.52,80.741,80.51,80.706,10395.81
1610308800000,80.561,80.686,80.272,80.359,9191.68
1610323200000,80.359,80.447,80.162,80.284,27517.2
1610337600000,80.287,80.312,80.143,80.213,23158.41
1610352000000,80.21,80.39,80.187,80.272,33411.32
1610366400000,80.272,80.338,79.994,80.224,55252.79
1610380800000,80.226,80.359,80.118,80.276,28448.34
1610395200000,80.277,80.31,80.17,80.262,12766.88
1610409600000,80.26,80.37,80.187,80.276,25351.57
1610424000000,80.277,80.499,80.18,80.479,23608.31
1610438400000,80.476,80.616,80.401,80.482,31113.44
1610452800000,80.48,80.573,80.265,80.504,41376.31
1610467200000,80.504,80.69,80.354,80.673,32077.19
1610481600000,80.673,80.72,80.599,80.67,17229.87
1610496000000,80.668,80.684,80.401,80.438,22465.16
1610510400000,80.435,80.61,80.401,80.486,19237.62
1610524800000,80.485,80.556,80.418,80.464,32339.08
1610539200000,80.464,80.48,80.265,80.429,46722.38
1610553600000,80.429,80.507,80.322,80.424,27561.79
1610568000000,80.425,80.457,80.292,80.428,13393.27
1610582400000,80.429,80.594,80.401,80.544,28796.62
1610596800000,80.543,80.775,80.537,80.679,22541.97
1610611200000,80.68,80.798,80.639,80.736,33389.06
1610625600000,80.737,80.781,80.559,80.684,44586.07
1610640000000,80.682,80.852,80.657,80.785,33685.91
1610654400000,80.787,80.826,80.681,80.741,14120.91
1610668800000,80.739,80.788,80.551,80.567,23342.83
1610683200000,80.567,80.681,80.327,80.329,25208.54
1610697600000,80.33,80.376,80.134,80.193,30819.66
1610712000000,80.194,80.228,79.718,80,57612.06
1610726400000,80,80.188,79.936,80.061,32474.08
1610740800000,80.062,80.093,79.957,79.96,6565.92
1610913600000,80.023,80.066,79.84,79.841,6943.53
1610928000000,79.84,79.911,79.759,79.823,28661.73
1610942400000,79.824,79.83,79.638,79.679,21805.34
1610956800000,79.677,79.742,79.51,79.613,38225.29
1610971200000,79.614,79.756,79.564,79.685,28857.38
1610985600000,79.686,79.703,79.603,79.638,14089.17
1611000000000,79.637,79.72,79.553,79.697,17138.98
1611014400000,79.697,80.308,79.688,80.212,31561.28
1611028800000,80.213,80.297,80.116,80.252,20947.6
1611043200000,80.25,80.318,80.064,80.204,31964.19
1611057600000,80.205,80.254,79.992,80.051,42305.62
1611072000000,80.05,80.073,79.864,79.921,21908.29
1611086400000,79.922,80.146,79.879,80.142,10311.74
1611100800000,80.142,80.156,79.977,80.112,19094.62
1611115200000,80.111,80.342,80.047,80.285,18441.95
1611129600000,80.286,80.342,80.173,80.204,33287.6
1611144000000,80.203,80.344,80.152,80.198,45408.65
1611158400000,80.198,80.225,80.108,80.193,23933.37
1611172800000,80.192,80.376,80.138,80.307,10820.69
1611187200000,80.308,80.515,80.286,80.47,20835.79
1611201600000,80.471,80.475,80.239,80.313,20070.35
1611216000000,80.314,80.419,80.263,80.391,30720.63
1611230400000,80.391,80.498,80.336,80.407,52116.75
1611244800000,80.407,80.463,80.189,80.329,23129.9
1611259200000,80.33,80.413,80.31,80.32,11609.6
1611273600000,80.319,80.445,80.128,80.177,21885.2
1611288000000,80.177,80.246,80.099,80.143,19300.81
1611302400000,80.142,80.227,79.902,79.937,33439.26
1611316800000,79.935,80.201,79.916,80.132,44706.71
1611331200000,80.132,80.186,80.047,80.133,25110.73
1611345600000,80.132,80.134,80.008,80.015,5718.31
1611518400000,80.089,80.131,79.995,80.055,5402.72
1611532800000,80.056,80.259,80.042,80.233,21286.44
1611547200000,80.234,80.338,80.195,80.254,21300.74
1611561600000,80.255,80.297,80.109,80.237,33685.7
1611576000000,80.237,80.252,79.938,79.955,45549.47
1611590400000,79.956,80.053,79.76,79.951,40125.52
1611604800000,79.951,80.099,79.881,80.051,15945.26
1611619200000,80.051,80.051,79.839,79.87,16428.23
1611633600000,79.872,79.882,79.605,79.641,19458.35
1611648000000,79.643,80.063,79.643,80.033,32568.43
1611662400000,80.036,80.332,80.035,80.287,42265.26
1611676800000,80.287,80.345,80.182,80.289,21346.69
1611691200000,80.291,80.332,80.169,80.325,9689.04
1611705600000,80.323,80.441,80.2,80.264,19341.41
1611720000000,80.263,80.3,80.171,80.245,14970.35
1611734400000,80.245,80.247,79.997,80.044,36926.13
1611748800000,80.043,80.074,79.628,80.019,71309.34
1611763200000,80.021,80.126,79.808,79.814,42787.59
1611777600000,79.813,79.877,79.595,79.651,28552.95
1611792000000,79.651,79.795,79.49,79.613,39620.53
1611806400000,79.613,79.636,79.345,79.443,29538.56
1611820800000,79.443,79.543,79.201,79.299,52458.3
1611835200000,79.298,80.059,79.286,79.993,67397.74
1611849600000,79.992,80.216,79.971,80.206,33803.74
1611864000000,80.206,80.236,79.985,80.007,16064.98
1611878400000,80.006,80.231,79.854,79.858,28479.28
1611892800000,79.857,80.081,79.807,80.011,28631.39
1611907200000,80.012,80.401,79.923,80.331,54386.17
1611921600000,80.33,80.647,80.073,80.325,73010.75
1611936000000,80.327,80.342,79.93,80.009,53231.29
1611950400000,80.012,80.141,79.96,79.96,14154.42
1612123200000,79.851,79.953,79.69,79.805,10581.79
1612137600000,79.805,80.12,79.788,80.082,27052.96
1612152000000,80.082,80.209,80.045,80.133,20940.46
1612166400000,80.132,80.156,79.969,80.065,42291.72
1612180800000,80.064,80.127,79.923,79.964,49906.55
1612195200000,79.964,80.207,79.915,80.19,26834.47
1612209600000,80.188,80.188,79.936,80.062,11757.18
1612224000000,80.061,80.366,79.994,80.106,28090.06
1612238400000,80.108,80.157,79.846,79.928,20286.85
1612252800000,79.928,80.144,79.778,79.779,39215.14
1612267200000,79.779,79.862,79.538,79.647,49723.35
1612281600000,79.648,79.772,79.614,79.766,23691.52
1612296000000,79.765,80.003,79.742,79.885,12432.51
1612310400000,79.884,79.968,79.825,79.925,21753.33
1612324800000,79.926,80.111,79.907,80.093,14609.35
1612339200000,80.093,80.125,79.889,80.043,26354.45
1612353600000,80.043,80.074,79.933,79.99,44952.72
1612368000000,79.989,80.098,79.982,80.076,21315.38
1612382400000,80.075,80.187,79.981,80.176,10390.55
1612396800000,80.177,80.331,80.112,80.162,22328.92
1612411200000,80.164,80.304,80.103,80.269,21612.94
1612425600000,80.27,80.33,80.133,80.136,31341.08
1612440000000,80.136,80.285,80.045,80.105,44359.57
1612454400000,80.103,80.216,80.054,80.206,19574.16
1612468800000,80.207,80.307,80.138,80.239,9285.83
1612483200000,80.24,80.308,80.039,80.134,20793.79
1612497600000,80.135,80.272,80.114,80.233,15252.66
1612512000000,80.234,80.404,80.214,80.343,29053.39
1612526400000,80.342,80.776,80.3,80.763,50741.62
1612540800000,80.763,80.855,80.688,80.851,21749.28
1612555200000,80.851,80.915,80.81,80.863,6188.88
1612728000000,80.77,80.954,80.761,80.926,8247.08
1612742400000,80.928,81.004,80.873,80.944,17864.3
1612756800000,80.944,81.003,80.939,80.965,12247.04
1612771200000,80.964,81.009,80.835,80.861,25085.19
1612785600000,80.86,81.189,80.831,81.106,35122.06
1612800000000,81.105,81.11,80.961,81.063,18489.05
1612814400000,81.063,81.105,81.002,81.101,9646.51
1612828800000,81.1,81.159,81.033,81.084,20257.91
1612843200000,81.085,81.089,80.865,80.876,15362.37
1612857600000,80.876,80.977,80.752,80.797,26529.06
1612872000000,80.798,80.813,80.645,80.786,36131.99
1612886400000,80.786,80.923,80.694,80.894,19061.48
1612900800000,80.895,80.963,80.853,80.946,8332.24
1612915200000,80.946,80.963,80.856,80.925,20398.86
1612929600000,80.925,80.992,80.904,80.974,11775.06
1612944000000,80.973,81.053,80.832,81.025,29257.58
1612958400000,81.024,81.097,80.837,80.934,45276.98
1612972800000,80.933,80.984,80.82,80.87,30257.1
1612987200000,80.871,80.894,80.751,80.805,9624.77
1613001600000,80.804,80.886,80.673,80.88,10895.94
1613016000000,80.882,81.069,80.881,81.018,11459.53
1613030400000,81.017,81.126,80.989,81.104,19691.08
1613044800000,81.105,81.372,81.099,81.27,31788.97
1613059200000,81.271,81.276,81.143,81.172,25477.05
1613073600000,81.172,81.301,81.136,81.2,9768.59
1613088000000,81.199,81.257,81.084,81.124,11115.31
1613102400000,81.124,81.278,81.12,81.203,12386.08
1613116800000,81.204,81.235,81.091,81.144,23746.68
1613131200000,81.144,81.354,81.114,81.334,28532.92
1613145600000,81.334,81.484,81.289,81.411,16461.48
1613160000000,81.412,81.462,81.379,81.409,3496.71
1613332800000,81.463,81.582,81.434,81.563,7765.42
1613347200000,81.56,81.783,81.51,81.778,12042.08
1613361600000,81.779,81.841,81.709,81.802,12390.76
1613376000000,81.804,81.975,81.773,81.857,19906.27
1613390400000,81.856,82.007,81.827,82.001,18764.78
1613404800000,82.003,82.052,81.913,81.99,10374.15
1613419200000,81.99,82.088,81.943,82.034,12381.91
1613433600000,82.036,82.413,82.03,82.394,15374.91
