timestamp,open,high,low,close,volume
1609704000000,1.36455,1.36831,1.36454,1.36803,6797.55
1609718400000,1.36809,1.36961,1.36592,1.36954,25712.47
1609732800000,1.36954,1.37029,1.36678,1.36871,21690.14
1609747200000,1.36873,1.37039,1.36642,1.36697,37017.62
1609761600000,1.36696,1.36702,1.35612,1.35778,52783.61
1609776000000,1.35774,1.35955,1.35412,1.3566,35179.68
1609790400000,1.3566,1.35786,1.35511,1.35705,12245.3365
1609804800000,1.35708,1.35956,1.35612,1.35851,15685.78
1609819200000,1.35852,1.3612,1.35603,1.35689,22287.41
1609833600000,1.35689,1.36073,1.3554,1.35901,35677.41
1609848000000,1.35901,1.36038,1.3559,1.3593,46871.43
1609862400000,1.3593,1.36417,1.35926,1.3629,26141
1609876800000,1.36287,1.36342,1.36172,1.36268,6876.5925
1609891200000,1.36269,1.36465,1.35913,1.36005,22705.8
1609905600000,1.36006,1.36598,1.35994,1.36578,23301.57
1609920000000,1.36578,1.36707,1.36185,1.36479,40391.58
1609934400000,1.36479,1.36538,1.35384,1.35507,60627.64
1609948800000,1.35507,1.36194,1.35402,1.35983,32853.13
1609963200000,1.35986,1.36266,1.35976,1.36234,17335.5791
1609977600000,1.36234,1.3633,1.35722,1.36008,13474.33
1609992000000,1.36008,1.36089,1.35642,1.35805,14891.71
1610006400000,1.35802,1.36266,1.35622,1.35677,42946.88
1610020800000,1.35677,1.36129,1.35364,1.35492,43360.48
1610035200000,1.35487,1.35776,1.35325,1.35703,22688.3
1610049600000,1.35704,1.35729,1.35566,1.35684,7773.0757
1610064000000,1.35683,1.3572,1.35378,1.35625,9757.55
1610078400000,1.35625,1.35881,1.35557,1.35774,12159.29
1610092800000,1.35775,1.3605,1.35573,1.35927,31916.75
1610107200000,1.35927,1.36356,1.35475,1.359,53499.6
1610121600000,1.359,1.35992,1.35428,1.3563,36128.69
1610136000000,1.3563,1.35693,1.35521,1.35621,8051.701
1610308800000,1.35588,1.35697,1.35095,1.35182,5840.5407
1610323200000,1.35181,1.35289,1.34956,1.35047,11055.98
1610337600000,1.35049,1.35132,1.34824,1.34828,12227.51
1610352000000,1.34827,1.35155,1.34822,1.34853,29499.77
1610366400000,1.34854,1.34954,1.34503,1.34859,43510.71
1610380800000,1.34858,1.35347,1.34783,1.35254,18449.23
1610395200000,1.35252,1.35276,1.35067,1.35225,6422.7609
1610409600000,1.35225,1.35301,1.3504,1.35212,8623.01
1610424000000,1.35211,1.35677,1.35154,1.35528,11463.37
1610438400000,1.35528,1.36063,1.35383,1.35865,30166.46
1610452800000,1.3587,1.36315,1.35801,1.36172,34201.69
1610467200000,1.36172,1.36673,1.36153,1.36635,19681.03
1610481600000,1.36634,1.367,1.36573,1.36664,7025.3435
1610496000000,1.36665,1.36926,1.36664,1.36875,9262.88
1610510400000,1.36876,1.36998,1.36703,1.36804,11378.29
1610524800000,1.36807,1.37009,1.3653,1.36693,30882.96
1610539200000,1.36694,1.36932,1.36329,1.36362,38218.09
1610553600000,1.36362,1.36521,1.36113,1.36299,18121.63
1610568000000,1.36297,1.36501,1.36256,1.36471,11697.4125
1610582400000,1.36471,1.3655,1.3616,1.36362,8798.05
1610596800000,1.36365,1.36579,1.36275,1.36559,13477.31
1610611200000,1.3656,1.36801,1.3633,1.36479,29071.32
1610625600000,1.36479,1.36837,1.36204,1.368,33454.66
1610640000000,1.36801,1.37107,1.36676,1.36812,21252.05
1610654400000,1.36813,1.37014,1.36804,1.36822,9198.8875
1610668800000,1.3682,1.36977,1.36743,1.36817,7275.22
1610683200000,1.36816,1.36846,1.36575,1.36625,11318.93
1610697600000,1.36625,1.36699,1.3637,1.36388,26815.86
1610712000000,1.36386,1.36415,1.35721,1.35837,39315.09
1610726400000,1.35837,1.36064,1.35743,1.35794,14829.93
1610740800000,1.35795,1.3589,1.35755,1.35769,5378.435
1610913600000,1.35922,1.35996,1.35691,1.35702,4989.4519
1610928000000,1.35702,1.35894,1.35658,1.35758,11421.78
1610942400000,1.35758,1.35761,1.35513,1.35527,13082.16
1610956800000,1.35527,1.35601,1.35193,1.35487,22682.32
1610971200000,1.35487,1.3578,1.35297,1.35743,19053.43
1610985600000,1.35744,1.35873,1.3569,1.35863,14064.45
1611000000000,1.35864,1.35876,1.35743,1.3582,4640.3525
1611014400000,1.35822,1.36144,1.35809,1.36054,12284.51
1611028800000,1.36054,1.36101,1.3584,1.36031,12232.81
1611043200000,1.36032,1.36267,1.35897,1.36136,22230.27
1611057600000,1.36136,1.36246,1.36039,1.36182,20861.05
1611072000000,1.36184,1.36362,1.36095,1.36312,13577.15
1611086400000,1.36312,1.36471,1.36252,1.36437,6294.22
1611100800000,1.36436,1.3657,1.3634,1.36502,7470.33
1611115200000,1.36504,1.36707,1.36466,1.36692,9908.57
1611129600000,1.3669,1.37186,1.36576,1.36781,26910.15
1611144000000,1.3678,1.36852,1.36241,1.36319,25953.26
1611158400000,1.36321,1.36594,1.3623,1.36442,12886.82
1611172800000,1.36443,1.36738,1.36428,1.36662,8072.695
1611187200000,1.36663,1.36841,1.36583,1.3681,7065.73
1611201600000,1.36814,1.37103,1.36784,1.36967,10306.82
1611216000000,1.36966,1.37456,1.3694,1.37189,23218.88
1611230400000,1.3719,1.37398,1.37067,1.37245,30734.28
1611244800000,1.37248,1.37354,1.37031,1.37246,12929.17
1611259200000,1.37244,1.37381,1.37207,1.37283,8456.0275
1611273600000,1.37284,1.37359,1.37078,1.37168,6998.55
1611288000000,1.37167,1.37189,1.36619,1.3668,8516.25
1611302400000,1.36686,1.36992,1.36512,1.36679,23439.18
1611316800000,1.36676,1.36766,1.36355,1.3669,23932.96
1611331200000,1.36697,1.36928,1.36621,1.36819,11661.23
1611345600000,1.36818,1.36875,1.36731,1.36784,7033.05
1611518400000,1.36763,1.36909,1.36722,1.3685,3218.0478
1611532800000,1.36853,1.3707,1.36774,1.37007,6599.25
1611547200000,1.37006,1.37232,1.36992,1.37191,8353.87
1611561600000,1.3719,1.37205,1.36658,1.36895,19483.54
1611576000000,1.36896,1.36954,1.36517,1.36707,26364.44
1611590400000,1.36706,1.36822,1.36484,1.36629,19839.82
1611604800000,1.36626,1.36793,1.36576,1.36765,5274.835
1611619200000,1.36768,1.36769,1.36597,1.36639,5201.68
1611633600000,1.36639,1.36662,1.36092,1.36117,11605.87
1611648000000,1.36119,1.36762,1.36108,1.36744,20909.55
1611662400000,1.36745,1.37442,1.36706,1.37418,24037.85
1611676800000,1.37419,1.37429,1.37176,1.37314,11897.17
1611691200000,1.37315,1.37425,1.37302,1.3741,9355.4262
1611705600000,1.37408,1.37517,1.37263,1.37285,8462.47
1611720000000,1.37283,1.37585,1.37225,1.37533,9752.99
1611734400000,1.37533,1.37577,1.36985,1.3711,23551.34
1611748800000,1.37107,1.37225,1.36588,1.37031,42571.41
1611763200000,1.3703,1.37298,1.36807,1.36861,25051.43
1611777600000,1.3686,1.36964,1.36656,1.36705,20765.7879
1611792000000,1.36702,1.36828,1.36508,1.36675,13154.76
1611806400000,1.36674,1.36803,1.36393,1.36574,12785.45
1611820800000,1.36575,1.3676,1.36298,1.36479,27276.92
1611835200000,1.36479,1.37334,1.36382,1.37194,35782.82
1611849600000,1.37194,1.37457,1.37109,1.37407,17936.51
1611864000000,1.37407,1.37453,1.37162,1.37244,9734.9993
1611878400000,1.37244,1.37272,1.37029,1.37039,11244.97
1611892800000,1.3704,1.37188,1.36923,1.36984,13568.84
1611907200000,1.36983,1.37134,1.3657,1.37095,32501.95
1611921600000,1.37094,1.37512,1.37,1.37275,37078.91
1611936000000,1.37274,1.37351,1.36964,1.37009,30178.81
1611950400000,1.3701,1.3716,1.36915,1.37023,10046.145
1612123200000,1.37052,1.37078,1.36935,1.36971,6076.7434
1612137600000,1.3697,1.37366,1.36942,1.37358,10002.76
1612152000000,1.37358,1.37529,1.37245,1.37358,10731.27
1612166400000,1.37358,1.37574,1.36974,1.3708,30027.2
1612180800000,1.37081,1.37266,1.3656,1.36623,28136.29
1612195200000,1.36622,1.36868,1.36587,1.36712,16652.95
1612209600000,1.36712,1.36796,1.36563,1.36751,6883.0726
1612224000000,1.36752,1.36978,1.36645,1.36934,8495.3
1612238400000,1.36935,1.3694,1.36706,1.36765,8660.03
1612252800000,1.36765,1.37101,1.36638,1.36716,22890.07
