timestamp,open,high,low,close,volume
1609704000000,1.07088,1.07175,1.06978,1.07151,6918.22
1609718400000,1.07154,1.07208,1.06943,1.07087,24320.29
1609732800000,1.07089,1.07176,1.07011,1.07118,17139.38
1609747200000,1.07117,1.07155,1.06954,1.07074,22521.77
1609761600000,1.07075,1.07137,1.06834,1.06864,44280.21
1609776000000,1.06865,1.06932,1.06778,1.06786,34360.16
1609790400000,1.06785,1.06963,1.06694,1.06836,11763.86
1609804800000,1.06835,1.07003,1.06776,1.06793,23800.12
1609819200000,1.0679,1.06995,1.06696,1.0688,26523.72
1609833600000,1.06879,1.07047,1.06806,1.07041,26879.85
1609848000000,1.0704,1.07059,1.06843,1.07011,48157.33
1609862400000,1.07011,1.07189,1.06933,1.0714,28428.46
1609876800000,1.07139,1.07185,1.06861,1.06994,10261.29
1609891200000,1.06994,1.07057,1.06819,1.06937,35184.13
1609905600000,1.06939,1.07063,1.06881,1.06884,26916
1609920000000,1.06883,1.0699,1.068,1.06923,31974.25
1609934400000,1.06925,1.06975,1.06816,1.06945,55593.54
1609948800000,1.06937,1.07044,1.06872,1.07007,41916.17
1609963200000,1.07005,1.07058,1.06875,1.06985,20928.87
1609977600000,1.06985,1.07018,1.06861,1.06905,18965.81
1609992000000,1.06905,1.0701,1.06879,1.06938,17804.16
1610006400000,1.06936,1.06936,1.06747,1.06803,29983.21
1610020800000,1.06803,1.07007,1.06721,1.07004,49048.99
1610035200000,1.07004,1.07015,1.06859,1.06875,26251.09
1610049600000,1.06874,1.07057,1.06833,1.06917,9242.46
1610064000000,1.06918,1.07003,1.06874,1.0698,23847.02
1610078400000,1.0698,1.07102,1.06913,1.07046,21393.24
1610092800000,1.07047,1.07166,1.06984,1.07159,33307.65
1610107200000,1.07159,1.07273,1.07021,1.07268,56084.79
1610121600000,1.07268,1.07324,1.07183,1.07262,48067.19
1610136000000,1.07263,1.0734,1.07182,1.0724,7359.46
1610308800000,1.07182,1.07426,1.07142,1.07211,6573.9
1610323200000,1.07211,1.07275,1.07086,1.07119,21174.3
1610337600000,1.07119,1.07147,1.07044,1.0713,18664.81
1610352000000,1.07126,1.0735,1.07116,1.07218,26180.27
1610366400000,1.07217,1.0736,1.07118,1.07323,47685.4
1610380800000,1.07322,1.07433,1.07256,1.07422,25071.3
1610395200000,1.07421,1.0747,1.07369,1.07432,9827.57
1610409600000,1.07431,1.07493,1.07382,1.07386,17944.89
1610424000000,1.07385,1.07469,1.0733,1.07456,16525.02
1610438400000,1.07454,1.07645,1.07454,1.0764,22648.52
1610452800000,1.07638,1.07685,1.07484,1.07667,35468.86
1610467200000,1.07667,1.07758,1.07503,1.07632,27700.14
1610481600000,1.0764,1.07665,1.07475,1.07563,8411.74
1610496000000,1.07563,1.07601,1.0736,1.07419,12422.37
1610510400000,1.07418,1.07567,1.07388,1.07526,10547.56
1610524800000,1.07527,1.07772,1.07498,1.0775,22986.66
1610539200000,1.07748,1.07831,1.07683,1.07718,39470.69
1610553600000,1.07718,1.07767,1.07539,1.07712,22769.49
1610568000000,1.07713,1.07798,1.07638,1.07731,7620.87
1610582400000,1.07731,1.07814,1.0765,1.07668,15358.88
1610596800000,1.07668,1.07818,1.07615,1.07796,13108.33
1610611200000,1.07797,1.07951,1.07753,1.07772,23666.55
1610625600000,1.07773,1.07894,1.07716,1.07858,37595.88
1610640000000,1.07856,1.07902,1.07716,1.07747,26386.22
1610654400000,1.07746,1.07775,1.07628,1.07735,8101.8
1610668800000,1.07736,1.07834,1.07701,1.07806,16973.56
1610683200000,1.07806,1.07849,1.07659,1.0769,19358.31
1610697600000,1.0769,1.07801,1.07671,1.07793,24295.9
1610712000000,1.07792,1.07937,1.07669,1.07914,49820.67
1610726400000,1.07913,1.07986,1.0784,1.07951,29289.38
1610740800000,1.0795,1.08041,1.07914,1.07975,5797.77
1610913600000,1.07928,1.08016,1.07887,1.07939,4601.35
1610928000000,1.07939,1.08058,1.0786,1.07923,18194.84
1610942400000,1.07923,1.08043,1.0784,1.08013,13014.54
1610956800000,1.08012,1.08074,1.07876,1.07935,23879.57
1610971200000,1.07936,1.08061,1.0792,1.07998,22311.6
1610985600000,1.07995,1.08087,1.07975,1.08023,8051.93
1611000000000,1.08026,1.08084,1.0787,1.07996,5768.73
1611014400000,1.07997,1.08114,1.07938,1.08096,19255.18
1611028800000,1.08096,1.0819,1.08045,1.08179,15788.21
1611043200000,1.08178,1.08277,1.08121,1.08242,21856.29
